ClientID,NoOfVisit,TotalPurchase,Duration,category,survey,member,Sex,Store,InActivePeriod
31300,1,1515.01,0,Walkin 1,Reference,0,F,207,435
31301,2,5401.7,0,Repeat 1,EXISTING CLIENTS,0,F,207,77
31302,6,3792.88,158,Loyal 1,Signage,1,M,207,28
31307,15,11879.42,477,Loyal 1,Others,0,F,207,39
31317,3,404.49,175,Freq 1,Others,1,M,207,316
31328,2,921.35,125,Repeat 1,Reference,0,M,207,413
31333,14,8195.54,444,Loyal 1,Reference,1,M,214,76
31339,11,24714.94,509,Loyal 1,Reference,1,M,214,15
31340,1,22.47,0,Walkin 1,Signage,0,M,207,356
31341,5,1411.85,162,Regular 1,Signage,0,F,207,333
31347,9,977.5,194,Loyal 1,Reference,0,F,214,338
31358,5,1639.11,168,Loyal 1,EXISTING CLIENTS,0,M,207,14
31366,1,202.25,0,Walkin 1,Reference,0,F,207,491
31367,1,179.78,0,Walkin 1,EXISTING CLIENTS,0,M,207,279
31381,1,213.49,0,Walkin 1,EXISTING CLIENTS,0,M,207,63
31382,1,168.54,0,Freq 1,EXISTING CLIENTS,0,M,207,495
31393,1,56.18,0,Walkin 1,Signage,0,M,207,357
31414,6,3166.81,97,Loyal 1,Signage,1,F,207,22
31415,7,956.07,451,Freq 1,Signage,1,M,214,39
31423,25,9920.45,546,Walkin 1,Reference,0,F,214,7
31428,1,67.42,0,Walkin 1,Signage,1,F,207,181
31442,10,12991.15,516,Freq 1,Reference,1,F,214,13
31461,,,,,,,,,
31465,2,656.18,0,Repeat 1,Events,1,M,207,203
31468,9,15212.87,231,Loyal 1,Signage,1,M,207,14
31472,1,112.36,0,Walkin 1,Signage,0,M,207,154
31474,3,2925.86,5,Repeat 1,News Paper,1,F,207,271
31475,9,3036.87,195,Loyal 1,EXISTING CLIENTS,1,M,207,29
31476,7,2792.76,274,Regular 1,Others,1,M,207,119
31479,4,9949.2,81,Loyal 1,Reference,1,F,,479
31480,8,640.48,462,Freq 1,EXISTING CLIENTS,0,F,207,53
31482,5,4769.68,91,Loyal 1,EXISTING CLIENTS,0,F,207,387
31487,1,67.42,0,Walkin 1,Reference,0,F,207,545
31500,1,148.2,0,Walkin 1,EXISTING CLIENTS,0,M,,5
31506,19,17301.97,556,Loyal 1,Others,1,M,207,8
31508,2,1062.57,69,Repeat 1,Signage,0,F,207,29
31522,,,,,,,,,
31530,4,1600.02,134,Regular 1,EXISTING CLIENTS,1,M,207,142
31531,6,946.36,457,Regular 1,Others,0,M,214,32
31532,7,1765.74,193,Loyal 1,EXISTING CLIENTS,1,F,207,9
31534,1,314.61,0,Repeat 1,Hoardings,0,M,207,532
31545,23,30926.41,467,Loyal 1,Others,1,M,214,16
31554,9,1566.84,468,Loyal 1,Reference,1,M,214,87
31555,4,1080.62,89,Regular 1,News Paper,0,M,214,454
31559,1,707.86,0,Walkin 1,EXISTING CLIENTS,0,M,207,107
31561,2,4820.24,92,Repeat 1,Signage,0,F,207,432
31567,1,168.54,0,Repeat 1,Reference,0,M,214,484
31575,5,807.87,282,Regular 1,Others,1,M,207,222
31579,1,280.9,0,Walkin 1,EXISTING CLIENTS,0,F,207,297
31580,2,348.32,175,Repeat 1,Signage,0,M,207,258
31589,3,648.56,67,Repeat 1,Signage,1,M,207,31
31602,1,33.71,0,Walkin 1,Reference,0,F,214,521
31607,1,808.99,0,Walkin 1,EXISTING CLIENTS,0,F,207,70
31608,2,1921.36,54,Regular 1,Reference,1,F,214,475
31612,3,2814.62,53,Repeat 1,EXISTING CLIENTS,0,M,207,80
31613,1,73.03,0,Walkin 1,Signage,0,F,207,369
31615,1,89.89,0,Walkin 1,Reference,0,F,214,559
31621,2,324.72,0,Repeat 1,Reference,1,M,207,504
31626,6,4151.7,233,Regular 1,Others,1,M,,323
31632,1,146.07,0,Walkin 1,EXISTING CLIENTS,0,M,207,252
31647,1,56.18,0,Repeat 1,Reference,0,F,214,513
31661,1,78.66,0,Walkin 1,EXISTING CLIENTS,0,F,207,119
31662,1,421.35,0,Walkin 1,Reference,0,F,207,525
31663,1,2515.03,0,Walkin 1,Signage,0,M,207,52
31671,1,384.99,0,Walkin 1,Signage,0,M,207,127
31697,,,,,,,,,
31708,1,168.54,0,Walkin 1,Reference,0,M,207,463
31712,4,6909.93,366,Repeat 1,EXISTING CLIENTS,1,F,207,26
31728,2,2240.46,0,Repeat 1,Signage,1,M,207,130
31732,10,14474.66,427,Loyal 1,Reference,0,M,207,5
31745,7,5725.23,371,Regular 1,EXISTING CLIENTS,0,M,207,22
31752,2,1920.23,0,Repeat 1,EXISTING CLIENTS,1,M,207,316
31755,3,1324.72,62,Repeat 1,Reference,1,M,207,419
31764,2,213.48,141,Repeat 1,EXISTING CLIENTS,0,F,207,57
31765,2,2168.55,208,Repeat 1,Signage,1,M,214,322
31767,1,56.18,0,Walkin 1,Signage,0,F,207,378
31773,6,6706.76,128,Loyal 1,Reference,1,M,207,362
31784,1,67.42,0,Walkin 1,EXISTING CLIENTS,0,M,207,476
31791,,,,,,,,,
31815,3,6830.37,28,Repeat 1,EXISTING CLIENTS,1,M,207,52
31819,2,6230,37,Repeat 1,Signage,1,F,207,16
31823,5,1259.44,494,Repeat 1,Reference,1,M,207,37
31830,1,4370.8,0,Walkin 1,EXISTING CLIENTS,0,F,207,141
31832,21,15692.92,546,Loyal 1,Signage,1,F,214,13
31836,2,1629.22,57,Repeat 1,Signage,0,M,207,317
31842,1,162.92,0,Walkin 1,EXISTING CLIENTS,0,F,207,245
31858,1,337.08,0,Repeat 1,EXISTING CLIENTS,0,M,207,503
31866,2,151.68,12,Regular 1,EXISTING CLIENTS,0,F,207,446
31878,1,117.98,0,Walkin 1,EXISTING CLIENTS,0,F,207,389
31886,18,8019.03,464,Loyal 1,Reference,0,F,207,39
31897,25,10154.86,537,Loyal 1,Signage,1,M,207,14
31899,24,11825.37,379,Loyal 1,EXISTING CLIENTS,1,M,207,6
31900,1,460.67,0,Walkin 1,Signage,0,F,207,229
31903,1,1089.89,0,Walkin 1,EXISTING CLIENTS,0,M,207,437
31916,4,1873.32,0,Loyal 1,Reference,1,F,207,174
31922,7,1213.49,81,Loyal 1,Others,0,M,214,464
31924,3,4859.57,269,Repeat 1,Signage,1,M,207,204
31935,1,78.66,0,Walkin 1,EXISTING CLIENTS,0,F,207,246
31938,9,4767.15,342,Loyal 1,EXISTING CLIENTS,1,M,207,23
31944,1,0,0,Walkin 1,Gift Coupon - Internal,0,M,207,518
31959,1,123.6,0,Walkin 1,EXISTING CLIENTS,0,F,207,276
31961,1,8989.92,0,Walkin 1,EXISTING CLIENTS,0,M,207,259
31962,2,1578.66,13,Repeat 1,Reference,0,F,214,527
31969,1,56.18,0,Walkin 1,Signage,0,F,207,399
31991,32,43184.58,525,Loyal 1,Reference,1,M,214,15
31994,2,4252.83,200,Repeat 1,Reference,0,F,214,282
32005,3,2810.24,361,Repeat 1,Reference,1,F,207,178
32009,16,7919.14,512,Regular 1,Reference,1,M,214,34
32014,2,1605.62,0,Repeat 1,EXISTING CLIENTS,1,M,207,136
32024,6,4061.81,125,Loyal 1,Reference,0,F,207,316
32029,1,45.6,0,Walkin 1,EXISTING CLIENTS,0,F,207,29
32035,1,224.72,0,Walkin 1,Hoardings,1,F,207,350
32036,1,4943.84,0,Walkin 1,Others,0,M,214,540
32039,1,297.76,0,Walkin 1,EXISTING CLIENTS,0,M,207,50
32040,1,106.74,0,Walkin 1,Signage,0,M,207,509
32041,1,148.2,0,Walkin 1,EXISTING CLIENTS,0,M,207,31
32047,9,13270.56,405,Regular 1,Reference,1,M,207,63
32049,1,134.83,0,Walkin 1,Signage,0,M,207,383
32054,1,1011.24,0,Walkin 1,EXISTING CLIENTS,0,F,207,114
32056,2,1151.69,149,Repeat 1,Reference,0,M,214,414
32062,8,2726.69,406,Freq 1,Signage,1,M,214,134
32064,16,6034.21,348,Loyal 1,Reference,1,M,207,7
32065,2,78.66,153,Repeat 1,EXISTING CLIENTS,0,F,207,74
32074,1,102.6,0,Walkin 1,Others,0,F,,15
32081,8,30601.27,409,Freq 1,Reference,1,M,214,72
32111,4,511.22,69,Loyal 1,EXISTING CLIENTS,1,F,207,480
32114,22,15120.8,546,Loyal 1,EXISTING CLIENTS,1,M,207,6
32117,2,1601.13,22,Repeat 1,Others,0,F,214,528
32135,1,3314.62,0,Walkin 1,EXISTING CLIENTS,0,M,207,415
32142,1,1945.01,0,Walkin 1,Signage,0,F,207,182
32144,21,7986.95,471,Loyal 1,Reference,1,F,214,21
32150,2,5000.02,80,Repeat 1,EXISTING CLIENTS,0,M,207,263
32160,2,1029.83,0,Regular 1,EXISTING CLIENTS,1,M,207,530
32187,1,730.35,0,Walkin 1,EXISTING CLIENTS,0,F,207,339
32205,2,1762.93,0,Repeat 1,EXISTING CLIENTS,1,M,207,273
32209,2,1904.5,165,Repeat 1,EXISTING CLIENTS,0,M,207,134
32210,1,1200.01,0,Walkin 1,EXISTING CLIENTS,0,M,207,208
32212,2,173.04,0,Repeat 1,EXISTING CLIENTS,1,F,207,286
32216,2,280.9,267,Repeat 1,EXISTING CLIENTS,0,M,207,225
32225,1,269.66,0,Walkin 1,EXISTING CLIENTS,0,F,207,384
32226,1,28.09,0,Walkin 1,Reference,0,F,207,463
32228,1,730.34,0,Walkin 1,EXISTING CLIENTS,0,F,207,112
32235,31,32534.74,521,Loyal 1,Reference,1,F,207,15
32240,16,8804.17,531,Repeat 1,Reference,0,F,,26
32243,1,134.83,0,Walkin 1,EXISTING CLIENTS,0,M,207,428
32249,1,1235.96,0,Walkin 1,Reference,0,M,207,417
32255,1,955.06,0,Walkin 1,Signage,0,M,207,442
32257,4,1645.73,60,Loyal 1,EXISTING CLIENTS,1,M,207,39
32261,2,2365.17,21,Repeat 1,Reference,1,M,207,340
32268,23,5438.11,501,Loyal 1,Reference,1,F,214,2
32277,7,3577.55,139,Loyal 1,Reference,1,F,207,358
32300,1,168.54,0,Walkin 1,Reference,0,M,207,487
32311,1,235.96,0,Walkin 1,Signage,0,M,207,533
32312,11,39588.29,512,Regular 1,EXISTING CLIENTS,1,M,207,21
32320,1,252.81,0,Repeat 1,Signage,0,F,214,534
32331,2,1071.92,0,Repeat 1,EXISTING CLIENTS,1,F,207,78
32353,3,4620.36,31,Repeat 1,EXISTING CLIENTS,0,M,207,21
32362,7,3528.11,195,Regular 1,Reference,1,M,207,345
32389,1,3280.91,0,Walkin 1,Signage,1,M,207,198
32409,8,6964.97,141,Loyal 1,EXISTING CLIENTS,0,M,207,0
32419,1,179.78,0,Walkin 1,EXISTING CLIENTS,0,M,207,278
32422,2,352.81,0,Repeat 1,Signage,1,M,207,204
32428,1,1724.72,0,Walkin 1,Others,0,F,207,293
32431,4,2538.22,21,Loyal 1,EXISTING CLIENTS,1,F,207,115
32433,2,830.34,0,Repeat 1,EXISTING CLIENTS,1,F,207,181
32434,1,168.54,0,Walkin 1,Banners,0,M,207,379
32437,3,5725.34,1,Repeat 1,EXISTING CLIENTS,1,F,207,164
32440,3,2496.4,69,Loyal 1,Reference,1,M,207,480
32444,3,516.86,303,Repeat 1,Signage,0,M,207,104
32447,1,134.83,0,Walkin 1,Reference,0,M,207,533
32448,5,1110.96,76,Loyal 1,EXISTING CLIENTS,1,M,207,218
32452,11,2956.63,501,Regular 1,Others,1,F,214,39
32456,1,67.42,0,Walkin 1,Reference,0,M,207,462
32477,1,1719.11,0,Walkin 1,Others,0,M,207,376
32484,5,2364.05,407,Freq 1,Others,1,M,214,148
32485,9,2162.94,362,Loyal 1,Signage,1,M,214,128
32491,21,7421.45,539,Loyal 1,Reference,1,F,207,7
32494,2,2223.6,0,Repeat 1,EXISTING CLIENTS,1,F,207,206
32500,22,15636.56,546,Loyal 1,Reference,1,M,,16
32506,12,3466.28,466,Loyal 1,Reference,1,M,214,73
32512,8,6706.77,447,Repeat 1,Reference,1,M,207,78
32529,22,17513.04,524,Loyal 1,Reference,1,F,207,21
32531,1,179.78,0,Walkin 1,Others,0,M,207,272
32544,3,392.14,27,Repeat 1,Signage,1,M,207,169
32554,1,56.18,0,Walkin 1,Reference,0,M,214,526
32558,1,179.78,0,Walkin 1,Others,0,M,207,118
32564,1,205,0,Walkin 1,Signage,0,M,207,131
32565,1,168.54,0,Walkin 1,Signage,0,M,207,506
32575,1,151.69,0,Walkin 1,Reference,0,F,207,424
32579,7,4299.9,65,Loyal 1,Banners,1,M,207,375
32589,15,5448.34,473,Loyal 1,Others,1,M,214,55
32592,1,296.4,0,Walkin 1,EXISTING CLIENTS,0,M,207,28
32604,8,2858.47,318,Freq 1,EXISTING CLIENTS,1,F,207,207
32617,6,1841.59,138,Regular 1,EXISTING CLIENTS,1,M,207,84
32626,1,39.33,0,Walkin 1,EXISTING CLIENTS,0,F,207,51
32654,1,67.42,0,Walkin 1,EXISTING CLIENTS,0,M,207,292
32668,1,168.54,0,Walkin 1,EXISTING CLIENTS,0,M,207,372
32672,1,500,0,Walkin 1,Banners,0,M,207,444
32685,1,600,0,Repeat 1,Reference,0,M,207,254
32688,2,347.19,0,Repeat 1,EXISTING CLIENTS,1,M,207,292
32692,1,337.08,0,Walkin 1,EXISTING CLIENTS,0,M,207,321
32696,3,2254.21,74,Repeat 1,EXISTING CLIENTS,0,M,207,222
32700,1,34.2,0,Walkin 1,Signage,1,F,,5
32711,3,3700.88,126,Repeat 1,Signage,0,M,207,0
32717,2,882.02,72,Repeat 1,Signage,0,M,207,301
32718,15,5140.45,311,Loyal 1,Reference,0,M,207,174
32723,1,247.19,0,Walkin 1,EXISTING CLIENTS,0,M,207,220
32725,3,2337.1,0,Repeat 1,Reference,0,M,207,462
32727,1,660,0,Loyal 1,Reference,0,M,207,467
32741,6,1011.24,168,Regular 1,Reference,1,M,,392
32765,1,260,0,Walkin 1,EXISTING CLIENTS,0,M,207,487
32768,1,280.9,0,Walkin 1,Reference,0,F,207,415
32772,3,414.61,239,Repeat 1,Reference,1,M,207,199
32776,4,1663.94,136,Regular 1,Reference,1,M,207,18
32779,9,1360.57,526,Freq 1,Reference,1,M,214,7
32788,,,,,,,,,
32799,9,1493.27,389,Regular 1,Reference,1,F,207,99
32800,2,1605.62,0,Repeat 1,EXISTING CLIENTS,1,M,207,125
32801,1,477.53,0,Walkin 1,Signage,0,M,207,407
32805,1,533.71,0,Walkin 1,EXISTING CLIENTS,0,F,207,176
32814,2,1460.68,92,Repeat 1,Signage,0,F,207,82
32816,1,28.09,0,Walkin 1,Reference,0,F,207,499
32817,1,146.07,0,Walkin 1,EXISTING CLIENTS,0,M,207,196
32827,6,1033.72,251,Regular 1,EXISTING CLIENTS,0,M,207,233
32837,2,1285.39,0,Repeat 1,EXISTING CLIENTS,1,F,207,348
32844,1,179.78,0,Walkin 1,EXISTING CLIENTS,0,M,207,140
32847,2,802.25,0,Repeat 1,EXISTING CLIENTS,1,M,207,224
32850,27,5251.73,434,Loyal 1,Reference,1,F,214,55
32857,3,1101.13,211,Repeat 1,Others,0,M,214,314
32861,1,1028.09,0,Walkin 1,EXISTING CLIENTS,0,M,207,431
32862,2,95.5,33,Repeat 1,EXISTING CLIENTS,1,M,207,336
32869,5,297.75,320,Freq 1,EXISTING CLIENTS,1,M,207,169
32870,2,246.07,0,Repeat 1,EXISTING CLIENTS,1,M,207,212
32882,1,28.09,0,Regular 1,Reference,0,F,214,514
32884,9,5957.61,402,Freq 1,Reference,1,F,214,100
32888,1,668.54,0,Walkin 1,EXISTING CLIENTS,0,F,207,437
32890,4,5977.55,146,Loyal 1,Reference,1,M,207,364
32891,1,179.78,0,Walkin 1,Events,0,M,207,168
32898,2,2668.55,62,Repeat 1,Reference,0,F,207,442
32901,1,249.66,0,Walkin 1,EXISTING CLIENTS,1,M,,13
32918,2,392.14,0,Repeat 1,EXISTING CLIENTS,1,F,207,412
32923,4,4425.87,178,Regular 1,EXISTING CLIENTS,1,F,207,83
32938,2,842.7,112,Repeat 1,Reference,0,F,207,414
32942,12,5995.98,369,Loyal 1,Hoardings,1,M,,192
32956,5,4182.15,80,Loyal 1,Reference,0,M,207,445
32957,10,2988.79,400,Freq 1,Others,0,M,214,98
32959,1,213.49,0,Walkin 1,EXISTING CLIENTS,0,M,207,238
32964,2,6279.8,0,Repeat 1,Signage,1,F,207,126
32974,17,2745.72,547,Loyal 1,EXISTING CLIENTS,1,M,207,0
33001,3,2425.85,0,Repeat 1,Signage,1,F,207,371
33010,1,500,0,Walkin 1,Reference,0,F,207,419
33019,1,1685.4,0,Walkin 1,Reference,1,F,207,411
33020,4,5253.41,311,Regular 1,EXISTING CLIENTS,0,F,207,39
33022,1,477.53,0,Walkin 1,Reference,0,F,207,487
33036,2,1505.62,272,Repeat 1,Reference,0,M,214,209
33058,2,1892.14,0,Repeat 1,EXISTING CLIENTS,1,M,207,80
33061,17,3319.61,531,Regular 1,Reference,1,M,214,1
33062,17,14076.5,384,Loyal 1,EXISTING CLIENTS,1,M,207,0
33077,1,477.53,0,Walkin 1,Reference,0,F,207,457
33099,12,6387.54,533,Loyal 1,Others,1,M,207,1
33104,2,842.71,140,Repeat 1,EXISTING CLIENTS,0,M,207,83
33106,1,500,0,Walkin 1,Reference,0,M,214,476
33114,3,1620,277,Repeat 1,EXISTING CLIENTS,0,F,207,1
33117,1,1853.94,0,Walkin 1,EXISTING CLIENTS,0,M,207,481
33119,1,89.89,0,Freq 1,Reference,0,F,214,491
33126,5,515.73,77,Loyal 1,EXISTING CLIENTS,1,F,207,285
33136,5,12191.66,87,Loyal 1,EXISTING CLIENTS,1,M,207,136
33142,9,3548.2,524,Loyal 1,Signage,1,M,207,28
33144,1,250,0,Walkin 1,Signage,0,M,207,186
33172,2,577.53,0,Repeat 1,Reference,1,F,207,512
33184,1,1750.01,0,Walkin 1,Events,0,M,207,107
33189,2,179.78,433,Walkin 1,Reference,0,M,214,65
33193,4,10247.23,131,Regular 1,EXISTING CLIENTS,0,F,207,52
33222,1,1314.61,0,Walkin 1,Signage,0,F,207,60
33229,1,331.47,0,Walkin 1,News Paper,0,F,207,297
33235,1,2044.95,0,Walkin 1,EXISTING CLIENTS,0,M,207,270
33237,3,2570,33,Repeat 1,EXISTING CLIENTS,0,F,207,34
33250,1,168.54,0,Walkin 1,Reference,0,M,207,546
33253,1,280.9,0,Repeat 1,Others,0,M,214,539
33260,15,2863.77,504,Loyal 1,EXISTING CLIENTS,1,M,,52
33264,2,768.54,0,Repeat 1,Reference,1,F,214,479
33280,1,179.78,0,Walkin 1,Signage,0,M,207,71
33292,1,1365.17,0,Walkin 1,EXISTING CLIENTS,0,M,207,99
33305,1,134.83,0,Walkin 1,Reference,0,M,207,546
33309,8,1725.11,467,Freq 1,Reference,0,M,214,23
33314,6,3732.08,208,Loyal 1,Reference,0,M,214,352
33323,2,56.18,0,Repeat 1,Signage,0,F,207,403
33331,1,550.56,0,Walkin 1,EXISTING CLIENTS,0,F,207,298
33333,1,4994.4,0,Walkin 1,Signage,0,F,207,433
33334,7,4533.75,205,Loyal 1,EXISTING CLIENTS,0,M,207,112
33346,1,292.14,0,Walkin 1,EXISTING CLIENTS,0,M,214,519
33350,1,168.54,0,Walkin 1,Others,0,M,207,343
33360,1,78.66,0,Walkin 1,EXISTING CLIENTS,0,F,207,92
33367,7,1782.5,199,Loyal 1,Events,0,F,207,30
33371,1,140.45,0,Walkin 1,Others,0,M,207,553
33374,1,67.42,0,Walkin 1,EXISTING CLIENTS,0,F,207,159
33377,1,168.54,0,Walkin 1,EXISTING CLIENTS,0,M,207,505
33378,16,3735.97,199,Loyal 1,Others,1,M,207,200
33381,1,1511.25,0,Walkin 1,EXISTING CLIENTS,0,F,207,125
33393,1,179.78,0,Walkin 1,EXISTING CLIENTS,0,M,207,81
33400,2,1201.13,0,Repeat 1,EXISTING CLIENTS,1,M,207,217
33401,29,7340.65,554,Loyal 1,Reference,1,F,,7
33413,4,764.04,159,Regular 1,Signage,1,M,207,393
33422,14,7600.02,406,Regular 1,Reference,1,F,214,107
33423,2,791.01,0,Repeat 1,Reference,1,F,207,444
33429,1,224.72,0,Regular 1,EXISTING CLIENTS,1,F,,555
33431,1,179.78,0,Walkin 1,EXISTING CLIENTS,0,F,207,63
33446,1,39.33,0,Walkin 1,Signage,0,F,207,112
33451,1,308.99,0,Walkin 1,EXISTING CLIENTS,0,F,207,408
33452,2,794.98,337,Repeat 1,Reference,0,F,207,168
33475,1,39.9,0,Walkin 1,Signage,0,F,207,39
33479,7,8859.58,297,Regular 1,Reference,1,F,207,205
33487,1,297.75,0,Walkin 1,Others,0,F,207,204
33492,1,168.54,0,Walkin 1,Reference,0,M,207,545
33515,20,21383.99,509,Loyal 1,Reference,1,F,214,35
33524,1,39.33,0,Walkin 1,EXISTING CLIENTS,0,F,207,181
33526,1,1721.4,0,Walkin 1,Others,0,M,,8
33527,3,2964.06,0,Repeat 1,EXISTING CLIENTS,0,F,207,51
33543,14,4407.05,504,Regular 1,Reference,1,F,214,55
33544,2,56.18,190,Repeat 1,Signage,0,F,207,266
33547,4,3289.92,90,Regular 1,EXISTING CLIENTS,1,M,207,19
33552,30,12105.65,334,Freq 1,Reference,1,M,207,218
33554,4,4460.69,323,Freq 1,EXISTING CLIENTS,1,F,,233
33560,8,11408.07,187,Freq 1,Signage,1,F,207,8
33576,1,617.98,0,Walkin 1,Reference,0,F,207,518
33577,7,4559.08,486,Regular 1,Signage,1,M,207,31
33583,4,9128.13,40,Loyal 1,Signage,1,F,207,146
33592,1,269.66,0,Walkin 1,EXISTING CLIENTS,0,M,207,331
33593,2,2202.86,0,Repeat 1,EXISTING CLIENTS,1,F,207,39
33595,29,5590.5,518,Loyal 1,Others,1,M,207,21
33602,1,275.28,0,Walkin 1,Signage,0,M,207,393
33603,1,324.72,0,Walkin 1,EXISTING CLIENTS,1,F,207,390
33617,,,,,,,,,
33623,5,314.62,323,Regular 1,Signage,0,F,207,49
33631,1,969,0,Walkin 1,EXISTING CLIENTS,0,M,207,39
33634,1,280.9,0,Walkin 1,Reference,0,M,207,322
33637,7,1528.08,260,Regular 1,Others,1,M,207,290
33639,10,16025.74,433,Regular 1,Others,1,F,214,123
33643,4,1971.92,74,Loyal 1,Reference,1,M,214,419
33648,6,1848.31,130,Loyal 1,Reference,1,F,,434
33650,18,8268.97,244,Loyal 1,Signage,1,F,207,8
33653,14,1743.72,531,Loyal 1,Reference,0,M,207,7
33656,3,292.14,320,Repeat 1,Others,0,F,214,200
33660,12,4760.7,545,Regular 1,Reference,1,M,214,14
33668,3,202.26,129,Freq 1,Reference,0,M,207,416
33669,1,134.83,0,Walkin 1,Signage,0,M,207,399
33671,1,1853.94,0,Walkin 1,Reference,0,M,207,453
33719,1,612.36,0,Walkin 1,EXISTING CLIENTS,0,M,207,81
33720,1,825.85,0,Walkin 1,Reference,0,F,207,494
33723,2,269.66,37,Loyal 1,Hoardings,1,M,207,509
33736,1,89.89,0,Walkin 1,EXISTING CLIENTS,0,M,207,460
33746,2,1258.43,0,Repeat 1,Reference,0,F,207,401
33758,1,179.78,0,Walkin 1,Signage,0,M,207,173
33765,3,4584.28,36,Repeat 1,EXISTING CLIENTS,0,M,207,33
33789,4,526.97,43,Loyal 1,EXISTING CLIENTS,1,M,207,271
33801,3,762.92,62,Repeat 1,Reference,1,F,207,371
33819,1,1853.94,0,Walkin 1,Reference,0,M,207,503
33827,1,264.05,0,Walkin 1,EXISTING CLIENTS,0,M,207,107
33839,1,92.7,0,Walkin 1,EXISTING CLIENTS,0,M,207,289
33852,2,2237.56,330,Repeat 1,Signage,0,M,207,18
33868,1,1460.68,0,Walkin 1,Reference,0,F,207,518
33881,4,213.49,379,Repeat 1,EXISTING CLIENTS,0,F,207,57
33883,6,2314.61,268,Loyal 1,Signage,1,F,214,257
33887,2,1702.26,20,Repeat 1,EXISTING CLIENTS,0,F,207,111
33896,7,3197.48,178,Regular 1,EXISTING CLIENTS,1,M,207,18
33911,1,146.07,0,Walkin 1,Reference,1,M,207,186
33930,9,9539.12,266,Loyal 1,Others,1,F,207,167
33942,2,528.1,56,Repeat 1,EXISTING CLIENTS,0,M,207,50
33949,3,1743,0,Repeat 1,Signage,1,M,207,246
33959,5,595.5,121,Loyal 1,EXISTING CLIENTS,1,M,207,443
33960,4,1844.12,381,Repeat 1,Signage,1,M,207,134
33962,1,106.74,0,Walkin 1,Gift Coupon - External,0,F,207,140
33969,2,365.17,15,Repeat 1,Others,0,M,214,463
33973,1,2123.6,0,Walkin 1,EXISTING CLIENTS,0,M,207,132
33979,1,234.83,0,Walkin 1,Signage,1,M,207,392
33990,1,750,0,Walkin 1,Reference,0,F,207,339
33995,2,717.98,0,Repeat 1,EXISTING CLIENTS,1,F,207,343
33997,2,1105.62,0,Repeat 1,Reference,1,M,207,126
34013,2,2719.11,155,Repeat 1,EXISTING CLIENTS,0,M,207,310
34016,,,,,,,,,
34018,2,313.49,0,Repeat 1,EXISTING CLIENTS,1,M,207,141
34025,1,4428.9,0,Walkin 1,EXISTING CLIENTS,0,F,207,34
34028,1,134.83,0,Walkin 1,Others,0,M,214,561
34029,1,2140.46,0,Walkin 1,EXISTING CLIENTS,0,F,207,79
34036,8,1613.64,528,Regular 1,Reference,1,M,214,16
34040,8,2578.39,118,Loyal 1,Signage,1,M,207,245
34054,9,1892.14,384,Regular 1,Others,0,M,214,152
34055,1,168.54,0,Walkin 1,Reference,0,M,207,393
34067,28,33907.04,548,Loyal 1,Signage,1,F,207,3
34077,4,515.73,192,Regular 1,EXISTING CLIENTS,1,M,207,241
34078,8,1068.27,475,Freq 1,Signage,1,M,207,0
34083,1,123.6,0,Walkin 1,Signage,0,F,207,120
34092,1,168.54,0,Walkin 1,Reference,0,M,207,442
34102,1,106.74,0,Walkin 1,EXISTING CLIENTS,0,F,207,132
34106,7,2955.06,195,Loyal 1,Reference,0,F,207,368
34112,1,960.68,0,Freq 1,Others,1,F,207,406
34115,2,1331.46,153,Repeat 1,EXISTING CLIENTS,0,F,207,183
34119,2,337.08,26,Repeat 1,Reference,0,M,207,474
34132,1,28.09,0,Walkin 1,News Paper,0,F,207,328
34133,3,410.11,423,Repeat 1,Reference,0,F,207,123
34134,5,6769.74,64,Loyal 1,EXISTING CLIENTS,1,F,207,3
34136,5,14314.95,224,Freq 1,Reference,1,F,207,112
34141,2,640.45,28,Regular 1,Others,1,M,207,470
34147,2,1382.03,157,Repeat 1,EXISTING CLIENTS,0,F,207,200
34149,2,3926.98,251,Repeat 1,EXISTING CLIENTS,1,F,207,50
34171,1,280.91,0,Walkin 1,EXISTING CLIENTS,0,M,207,70
34186,7,3746.08,224,Loyal 1,Reference,1,F,207,242
34195,1,307.8,0,Walkin 1,EXISTING CLIENTS,0,M,207,36
34207,2,78.66,60,Repeat 1,Reference,0,M,207,66
34213,3,3168.55,231,Regular 1,Hoardings,0,M,207,318
34217,14,4213.48,492,Freq 1,EXISTING CLIENTS,1,F,207,53
34219,10,12695.84,526,Freq 1,EXISTING CLIENTS,1,M,214,37
34222,2,3768.55,0,Repeat 1,Banners,1,F,207,162
34224,1,337.08,0,Walkin 1,Signage,0,M,207,399
34232,1,146.07,0,Walkin 1,EXISTING CLIENTS,0,M,207,78
34246,1,741,0,Walkin 1,EXISTING CLIENTS,1,M,207,39
34250,1,182.4,0,Walkin 1,Banners,0,F,207,39
34251,4,3240.01,125,Regular 1,Signage,0,M,207,291
34254,1,3110.13,0,Walkin 1,EXISTING CLIENTS,0,F,207,396
34261,3,4397.77,0,Repeat 1,Signage,1,F,207,261
34262,1,134.83,0,Walkin 1,EXISTING CLIENTS,0,M,207,160
34266,2,786.03,173,Repeat 1,EXISTING CLIENTS,0,F,207,27
34277,1,56.18,0,Walkin 1,Others,0,F,207,564
34284,4,4847.77,10,Loyal 1,EXISTING CLIENTS,1,M,207,216
